rarity;cardId;dbfId;name;cardSet;type;text;playerClass;locale;mechanics;faction;health;collectible;img;imgGold;attack;race;cost;flavor;artist;howToGet;howToGetGold;durability;elite;multiClassGroup;classes;armor;Taunt;Overload;ImmuneToSpellpower;Charge;Battlecry;Freeze;Divine Shield;Secret;Aura;Spell Damage;Windfury;AdjacentBuff;Poisonous;Discover;Silence;Stealth;Deathrattle;AffectedBySpellPower;Combo;Lifesteal;Inspire;InvisibleDeathrattle;AIMustPlay;Jade Golem;Adapt;Quest;Recruit;Rush;Echo;Magnetic;Overkill;Twinspell;Reborn;number mechanics
Free;EX1_400;636;Whirlwind;Basic;Spell;deal 1 damage to all minions ;Warrior;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_400.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_400_premium.gif;0.0;None;1.0;"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.";Jonboy Meyers;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_082;485;Wicked Knife;Basic;Weapon;;Rogue;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_082.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_082_premium.gif;1.0;None;1.0;;;False;False;2.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_052;458;Wrath of Air Totem;Basic;Minion;spell damage 1;Shaman;enUS;Spell Damage;Neutral;2.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_052.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_052_premium.gif;0.0;Totem;1.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;EX1_066;906;Acidic Swamp Ooze;Basic;Minion;battlecry destroy your opponent s weapon ;Neutral;enUS;Battlecry;Alliance;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_066.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_066_premium.gif;3.0;None;2.0;Oozes love Flamenco.  Don't ask.;Chris Rahn;False;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS2_025;447;Arcane Explosion;Basic;Spell;deal 1 damage to all enemy minions ;Mage;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_025.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_025_premium.gif;0.0;None;2.0;This spell is much better than Arcane Implosion.;Howard Lyon;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_102;725;Armor Up!;Basic;Hero Power;hero power gain 2 armor ;Warrior;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_102.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_102_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_172;216;Bloodfen Raptor;Basic;Minion;;Neutral;enUS;None;Horde;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_172.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_172_premium.gif;3.0;Beast;2.0;"""Kill 30 raptors."" - Hemet Nesingwary";Dan Brereton;False;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_173;739;Bluegill Warrior;Basic;Minion;charge;Neutral;enUS;Charge;Neutral;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_173.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_173_premium.gif;2.0;Murloc;2.0;He just wants a hug.   A sloppy... slimy... hug.;Jakub Kasper;False;True;0.0;False;;;0.0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS2_114;940;Cleave;Basic;Spell;deal 2 damage to two random enemy minions ;Warrior;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_114.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_114_premium.gif;0.0;None;2.0;Hey you two…could you stand next to each other for a second…;Phroilan Gardner;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_083b;730;Dagger Mastery;Basic;Hero Power;hero power equip a 1 2 dagger ;Rogue;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_083b.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_083b_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;BCON_001;49225;Deadeye;Basic;Spell;for the rest of the game your hero power can target minions ;Hunter;enUS;None;None;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_001.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_001_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_236;1361;Divine Spirit;Basic;Spell;double a minion s health ;Priest;enUS;None;None;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_236.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_236_premium.gif;0.0;None;2.0;Double the trouble. Double the fun!;Jim Pavelec;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_108;785;Execute;Basic;Spell;destroy a damaged enemy minion ;Warrior;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_108.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_108_premium.gif;0.0;None;2.0;It's okay, he deserved it.;Dany Orizio;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;EX1_306;592;Felstalker;Basic;Minion;battlecry discard a random card ;Warlock;enUS;Battlecry;Neutral;3.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_306.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_306_premium.gif;4.0;Demon;2.0;This puppy chews up cards instead of shoes.;Alex Horley;True;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS2_034;807;Fireblast;Basic;Hero Power;hero power deal 1 damage ;Mage;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_034.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_034_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_024;662;Frostbolt;Basic;Spell;deal 3 damage to a character and freeze it ;Mage;enUS;Freeze;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_024.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_024_premium.gif;0.0;None;2.0;"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card.";Steve Ellis;True;True;0.0;False;;;0.0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS2_121;41;Frostwolf Grunt;Basic;Minion;taunt;Neutral;enUS;Taunt;Neutral;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_121.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_121_premium.gif;2.0;None;2.0;Grunting is what his father did and his father before that.   It's more than just a job.;Richie Marella;False;True;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;BCON_015;49240;Generous Spirit;Basic;Spell;choose a friendly minion give it to your opponent and draw 3 cards ;Priest;enUS;None;None;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/BCON_015.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BCON_015_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_105;1007;Heroic Strike;Basic;Spell;give your hero 4 attack this turn ;Warrior;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_105.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_105_premium.gif;0.0;None;2.0;Really, if you're a hero, this is <i>every</i> strike.;Jonboy Meyers;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_089;291;Holy Light;Basic;Spell;restore 6 health ;Paladin;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_089.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_089_premium.gif;0.0;None;2.0;If you are often bathed in Holy Light, you should consider wearing sunscreen.;Zoltan & Gabor;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_084;141;Hunter's Mark;Basic;Spell;change a minion s health to 1 ;Hunter;enUS;None;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_084.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_084_premium.gif;0.0;None;2.0;Never play 'Hide and Go Seek' with a Hunter.;Jimmy Lo;True;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_142;672;Kobold Geomancer;Basic;Minion;spell damage 1;Neutral;enUS;Spell Damage;Horde;2.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_142.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_142_premium.gif;2.0;None;2.0;In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far...;Gabor Szikszai;False;True;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS1h_001;479;Lesser Heal;Basic;Hero Power;hero power restore 2 health ;Priest;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1h_001.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1h_001_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_056;300;Life Tap;Basic;Hero Power;hero power draw a card and take 2 damage ;Warlock;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_056.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_056_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
Free;CS2_009;213;Mark of the Wild;Basic;Spell;give a minion taunt and 2 2 2 attack 2 health ;Druid;enUS;Taunt;Neutral;0.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_009.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_009_premium.gif;0.0;None;2.0;Not to be confused with Jim of the Wild.;Brad Vancata;True;True;0.0;False;;;0.0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;EX1_506;976;Murloc Tidehunter;Basic;Minion;battlecry summon a 1 1 murloc scout ;Neutral;enUS;Battlecry;Neutral;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_506.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_506_premium.gif;2.0;Murloc;2.0;"""Death will rise, from the tides!""";Dan Scott;False;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;EX1_015;284;Novice Engineer;Basic;Minion;battlecry draw a card ;Neutral;enUS;Battlecry;Alliance;1.0;True;http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_015.png;http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_015_premium.gif;1.0;None;2.0;"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.";Karl Richardson;False;True;0.0;False;;;0.0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1.0
Free;CS2_101;472;Reinforce;Basic;Hero Power;hero power summon a 1 1 silver hand recruit ;Paladin;enUS;None;Neutral;0.0;False;http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_101.png;http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_101_premium.gif;0.0;None;2.0;;;False;False;0.0;False;;;0.0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0.0
